track_id,track_name,artist_name,main_artist,canonical_title,release_date,week,rank
0sf12qNH5qcw8qpgymFOqD,blinding lights,the weeknd,the weeknd,blinding lights,2019-11-29,2020-02-14,3
6WrI0LAC5M1Rw2MnX2ZvEg,don't start now,dua lipa,dua lipa,don t start now,2019-10-31,2020-02-14,4
7k4t7uLgtOxPwTpFmtJNTY,tusa,karol g,karol g,tusa,2019-11-07,2020-02-14,5
4TnjEaWOeW0eKTKIEvJyCa,falling,trevor daniel,trevor daniel,falling,2018-10-05,2020-02-14,6
364dI1bYnvamSnBJ8JcNzN,intentions,justin bieber,justin bieber,intentions,2020-02-07,2020-02-14,7
696DnlkuDOXcMAnKlTgXXK,roxanne,arizona zervas,arizona zervas,roxanne,2019-10-10,2020-02-14,8
5yY9lUy8nbvjM1Uyo1Uqoc,life is good (feat. drake),future,future,life is good,2020-01-10,2020-02-14,9
41L3O37CECZt3N7ziG2z7l,yummy,justin bieber,justin bieber,yummy,2020-01-03,2020-02-14,10
3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,billie eilish,billie eilish,everything i wanted,2019-11-13,2020-02-14,11
7FIWs0pqAYbP91WWM0vlTQ,godzilla (feat. juice wrld),eminem,eminem,godzilla,2020-01-17,2020-02-14,12
21jGcNKet2qwijlDFuPiPb,circles,post malone,post malone,circles,2019-09-06,2020-02-14,13
2b8fOow8UzyDFAE27YhOZM,memories,maroon 5,maroon 5,memories,2019-09-20,2020-02-14,14
7qEHsqek33rTcFNT9PFqLf,someone you loved,lewis capaldi,lewis capaldi,someone you loved,2019-05-17,2020-02-14,15
6cy3ki60hLwimwIje7tALf,ritmo (bad boys for life),black eyed peas,black eyed peas,ritmo,2019-10-12,2020-02-14,16
2Fxmhks0bxGSBdJ92vM42m,bad guy,billie eilish,billie eilish,bad guy,2019-03-29,2020-02-14,17
6v3KW9xbzN5yKLt9YKDYA2,señorita,shawn mendes,shawn mendes,senorita,2019-06-19,2020-02-14,18
7lidXGPXPYLNThITAOTlkK,you should be sad,halsey,halsey,you should be sad,2020-01-17,2020-02-14,19
3jjujdWJ72nww5eGnfs2E7,adore you,harry styles,harry styles,adore you,2019-12-13,2020-02-14,20
5px6upUHM3fhOP621Edp4V,physical,dua lipa,dua lipa,physical,2020-01-30,2020-02-14,21
2gMXnyrvIjhVBUZwvLZDMP,before you go,lewis capaldi,lewis capaldi,before you go,2019-11-22,2020-02-14,22
3yOlyBJuViE2YSGn3nVE1K,my oh my (feat. dababy),camila cabello,camila cabello,my oh my,2019-12-06,2020-02-14,23
3Dv1eDb0MEgF93GpLXlucZ,say so,doja cat,doja cat,say so,2019-11-07,2020-02-14,24
7sQKy5vlPQllr0k9IjYJv3,sigues con el,arcangel,arcangel,sigues con el,2019-12-13,2020-02-14,25
4l0Mvzj72xxOpRrp6h8nHi,lose you to love me,selena gomez,selena gomez,lose you to love me,2020-01-10,2020-02-14,26
7CHi4DtfK4heMlQaudCuHK,lose control,meduza,meduza,lose control,2019-10-11,2020-02-14,27
1iSqfoUFnQwV0QW1EfUit8,suicidal,ynw melly,ynw melly,suicidal,2019-11-22,2020-02-14,28
07KXEDMj78x68D884wgVEm,high fashion (feat. mustard),roddy ricch,roddy ricch,high fashion,2019-12-06,2020-02-14,29
5DxXgozhkPLgrbKFY91w0c,vete,bad bunny,bad bunny,vete,2019-11-21,2020-02-14,30
6p8eEdiZLKJH8tcjGZuNTK,run,joji,joji,run,2020-02-06,2020-02-14,31
2tnVG71enUj33Ic2nFN6kZ,ride it,regard,regard,ride it,2019-07-26,2020-02-14,32
24Yi9hE78yPEbZ4kxyoXAI,roses - imanbek remix,saint jhn,saint jhn,roses imanbek remix,2019-10-09,2020-02-14,33
4wNIkl5XGiAACjFBlDWuSd,what a man gotta do,jonas brothers,jonas brothers,what a man gotta do,2020-01-17,2020-02-14,34
5stPVcRqb4qixbafP9e8lt,hola - remix,dalex,dalex,hola remix,2019-11-01,2020-02-14,35
0TrPqhAMoaKUFLR7iYDokf,know your worth,khalid,khalid,know your worth,2020-02-04,2020-02-14,36
5eEQCfq7MXQr6aHLNRUZLs,keii,anuel aa,anuel aa,keii,2020-02-07,2020-02-14,37
3mQ6SLdxxaL52Yte7KF2Ks,morado,j balvin,j balvin,morado,2020-01-09,2020-02-14,38
1rgnBhdG2JDFTbYkYRZAku,dance monkey,tones and i,tones,dance monkey,2019-05-10,2020-02-21,1
0nbXyq5TXYPCO7pr3N8S4I,the box,roddy ricch,roddy ricch,the box,2019-12-06,2020-02-21,2
0sf12qNH5qcw8qpgymFOqD,blinding lights,the weeknd,the weeknd,blinding lights,2019-11-29,2020-02-21,3
73SpzrcaHk0RQPFP73vqVR,no time to die,billie eilish,billie eilish,no time to die,2020-02-13,2020-02-21,4
4umIPjkehX1r7uhmGvXiSV,intentions (feat. quavo),justin bieber,justin bieber,intentions,2020-02-14,2020-02-21,5
6WrI0LAC5M1Rw2MnX2ZvEg,don't start now,dua lipa,dua lipa,don t start now,2019-10-31,2020-02-21,6
16wAOAZ2OkqoIDN7TpChjR,yummy,justin bieber,justin bieber,yummy,2020-02-14,2020-02-21,7
7k4t7uLgtOxPwTpFmtJNTY,tusa,karol g,karol g,tusa,2019-11-07,2020-02-21,8
4TnjEaWOeW0eKTKIEvJyCa,falling,trevor daniel,trevor daniel,falling,2018-10-05,2020-02-21,9
696DnlkuDOXcMAnKlTgXXK,roxanne,arizona zervas,arizona zervas,roxanne,2019-10-10,2020-02-21,10
5yY9lUy8nbvjM1Uyo1Uqoc,life is good (feat. drake),future,future,life is good,2020-01-10,2020-02-21,11
3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,billie eilish,billie eilish,everything i wanted,2019-11-13,2020-02-21,12
21jGcNKet2qwijlDFuPiPb,circles,post malone,post malone,circles,2019-09-06,2020-02-21,13
7FIWs0pqAYbP91WWM0vlTQ,godzilla (feat. juice wrld),eminem,eminem,godzilla,2020-01-17,2020-02-21,14
2ZlCGeK30BLRNSPC832pNZ,forever (feat. post malone & clever),justin bieber,justin bieber,forever,2020-02-14,2020-02-21,15
7qEHsqek33rTcFNT9PFqLf,someone you loved,lewis capaldi,lewis capaldi,someone you loved,2019-05-17,2020-02-21,16
2b8fOow8UzyDFAE27YhOZM,memories,maroon 5,maroon 5,memories,2019-09-20,2020-02-21,17
3wYRLYuO1M88d8woWUIxct,ignorantes,bad bunny,bad bunny,ignorantes,2020-02-14,2020-02-21,18
2Fxmhks0bxGSBdJ92vM42m,bad guy,billie eilish,billie eilish,bad guy,2019-03-29,2020-02-21,19
6v3KW9xbzN5yKLt9YKDYA2,señorita,shawn mendes,shawn mendes,senorita,2019-06-19,2020-02-21,20
3jjujdWJ72nww5eGnfs2E7,adore you,harry styles,harry styles,adore you,2019-12-13,2020-02-21,21
6cy3ki60hLwimwIje7tALf,ritmo (bad boys for life),black eyed peas,black eyed peas,ritmo,2019-10-12,2020-02-21,22
3Dv1eDb0MEgF93GpLXlucZ,say so,doja cat,doja cat,say so,2019-11-07,2020-02-21,23
2gMXnyrvIjhVBUZwvLZDMP,before you go,lewis capaldi,lewis capaldi,before you go,2019-11-22,2020-02-21,24
3yOlyBJuViE2YSGn3nVE1K,my oh my (feat. dababy),camila cabello,camila cabello,my oh my,2019-12-06,2020-02-21,25
7lidXGPXPYLNThITAOTlkK,you should be sad,halsey,halsey,you should be sad,2020-01-17,2020-02-21,26
7sQKy5vlPQllr0k9IjYJv3,sigues con el,arcangel,arcangel,sigues con el,2019-12-13,2020-02-21,27
5px6upUHM3fhOP621Edp4V,physical,dua lipa,dua lipa,physical,2020-01-30,2020-02-21,28
24Yi9hE78yPEbZ4kxyoXAI,roses - imanbek remix,saint jhn,saint jhn,roses imanbek remix,2019-10-09,2020-02-21,29
2ZTYlnhhV1UAReg7wIGolx,to die for,sam smith,sam smith,to die for,2020-02-14,2020-02-21,30
6wJYhPfqk3KGhHRG76WzOh,blueberry faygo,lil mosey,lil mosey,blueberry faygo,2020-02-07,2020-02-21,31
5DxXgozhkPLgrbKFY91w0c,vete,bad bunny,bad bunny,vete,2019-11-21,2020-02-21,32
7CHi4DtfK4heMlQaudCuHK,lose control,meduza,meduza,lose control,2019-10-11,2020-02-21,33
2tnVG71enUj33Ic2nFN6kZ,ride it,regard,regard,ride it,2019-07-26,2020-02-21,34
5stPVcRqb4qixbafP9e8lt,hola - remix,dalex,dalex,hola remix,2019-11-01,2020-02-21,35
1iSqfoUFnQwV0QW1EfUit8,suicidal,ynw melly,ynw melly,suicidal,2019-11-22,2020-02-21,36
07KXEDMj78x68D884wgVEm,high fashion (feat. mustard),roddy ricch,roddy ricch,high fashion,2019-12-06,2020-02-21,37
3mQ6SLdxxaL52Yte7KF2Ks,morado,j balvin,j balvin,morado,2020-01-09,2020-02-21,38
0sf12qNH5qcw8qpgymFOqD,blinding lights,the weeknd,the weeknd,blinding lights,2019-11-29,2020-02-28,1
1rgnBhdG2JDFTbYkYRZAku,dance monkey,tones and i,tones,dance monkey,2019-05-10,2020-02-28,2
0nbXyq5TXYPCO7pr3N8S4I,the box,roddy ricch,roddy ricch,the box,2019-12-06,2020-02-28,3
6WrI0LAC5M1Rw2MnX2ZvEg,don't start now,dua lipa,dua lipa,don t start now,2019-10-31,2020-02-28,4
4umIPjkehX1r7uhmGvXiSV,intentions (feat. quavo),justin bieber,justin bieber,intentions,2020-02-14,2020-02-28,5
7k4t7uLgtOxPwTpFmtJNTY,tusa,karol g,karol g,tusa,2019-11-07,2020-02-28,6
4ejyZ4uJEXUURcgKp1kP8v,after hours,the weeknd,the weeknd,after hours,2020-02-19,2020-02-28,7
4TnjEaWOeW0eKTKIEvJyCa,falling,trevor daniel,trevor daniel,falling,2018-10-05,2020-02-28,8
696DnlkuDOXcMAnKlTgXXK,roxanne,arizona zervas,arizona zervas,roxanne,2019-10-10,2020-02-28,9
73SpzrcaHk0RQPFP73vqVR,no time to die,billie eilish,billie eilish,no time to die,2020-02-13,2020-02-28,10
16wAOAZ2OkqoIDN7TpChjR,yummy,justin bieber,justin bieber,yummy,2020-02-14,2020-02-28,11
5yY9lUy8nbvjM1Uyo1Uqoc,life is good (feat. drake),future,future,life is good,2020-01-10,2020-02-28,12
3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,billie eilish,billie eilish,everything i wanted,2019-11-13,2020-02-28,13
21jGcNKet2qwijlDFuPiPb,circles,post malone,post malone,circles,2019-09-06,2020-02-28,14
3wYRLYuO1M88d8woWUIxct,ignorantes,bad bunny,bad bunny,ignorantes,2020-02-14,2020-02-28,15
7qEHsqek33rTcFNT9PFqLf,someone you loved,lewis capaldi,lewis capaldi,someone you loved,2019-05-17,2020-02-28,16
3Dv1eDb0MEgF93GpLXlucZ,say so,doja cat,doja cat,say so,2019-11-07,2020-02-28,17
2b8fOow8UzyDFAE27YhOZM,memories,maroon 5,maroon 5,memories,2019-09-20,2020-02-28,18
7FIWs0pqAYbP91WWM0vlTQ,godzilla (feat. juice wrld),eminem,eminem,godzilla,2020-01-17,2020-02-28,19
2Fxmhks0bxGSBdJ92vM42m,bad guy,billie eilish,billie eilish,bad guy,2019-03-29,2020-02-28,20
3jjujdWJ72nww5eGnfs2E7,adore you,harry styles,harry styles,adore you,2019-12-13,2020-02-28,21
2QyuXBcV1LJ2rq01KhreMF,on,bts,bts,on,2020-02-21,2020-02-28,22
22LAwLoDA5b4AaGSkg6bKW,blueberry faygo,lil mosey,lil mosey,blueberry faygo,2020-02-06,2020-02-28,23
24Yi9hE78yPEbZ4kxyoXAI,roses - imanbek remix,saint jhn,saint jhn,roses imanbek remix,2019-10-09,2020-02-28,24
6v3KW9xbzN5yKLt9YKDYA2,señorita,shawn mendes,shawn mendes,senorita,2019-06-19,2020-02-28,25
2gMXnyrvIjhVBUZwvLZDMP,before you go,lewis capaldi,lewis capaldi,before you go,2019-11-22,2020-02-28,26
6cy3ki60hLwimwIje7tALf,ritmo (bad boys for life),black eyed peas,black eyed peas,ritmo,2019-10-12,2020-02-28,27
2ZlCGeK30BLRNSPC832pNZ,forever (feat. post malone & clever),justin bieber,justin bieber,forever,2020-02-14,2020-02-28,28
7sQKy5vlPQllr0k9IjYJv3,sigues con el,arcangel,arcangel,sigues con el,2019-12-13,2020-02-28,29
7lidXGPXPYLNThITAOTlkK,you should be sad,halsey,halsey,you should be sad,2020-01-17,2020-02-28,30
1Cv1YLb4q0RzL6pybtaMLo,sunday best,surfaces,surfaces,sunday best,2019-01-06,2020-02-28,31
3yOlyBJuViE2YSGn3nVE1K,my oh my (feat. dababy),camila cabello,camila cabello,my oh my,2019-12-06,2020-02-28,32
5px6upUHM3fhOP621Edp4V,physical,dua lipa,dua lipa,physical,2020-01-30,2020-02-28,33
3IB5qOeMayvpOdHxYCL5tZ,on (feat. sia),bts,bts,on,2020-02-21,2020-02-28,34
7CHi4DtfK4heMlQaudCuHK,lose control,meduza,meduza,lose control,2019-10-11,2020-02-28,35
3mQ6SLdxxaL52Yte7KF2Ks,morado,j balvin,j balvin,morado,2020-01-09,2020-02-28,36
2ZTYlnhhV1UAReg7wIGolx,to die for,sam smith,sam smith,to die for,2020-02-14,2020-02-28,37
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),powfu,powfu,death bed,2020-02-08,2020-02-28,38
0sf12qNH5qcw8qpgymFOqD,blinding lights,the weeknd,the weeknd,blinding lights,2019-11-29,2020-03-06,1
0nbXyq5TXYPCO7pr3N8S4I,the box,roddy ricch,roddy ricch,the box,2019-12-06,2020-03-06,2
1rgnBhdG2JDFTbYkYRZAku,dance monkey,tones and i,tones,dance monkey,2019-05-10,2020-03-06,3
6WrI0LAC5M1Rw2MnX2ZvEg,don't start now,dua lipa,dua lipa,don t start now,2019-10-31,2020-03-06,4
4umIPjkehX1r7uhmGvXiSV,intentions (feat. quavo),justin bieber,justin bieber,intentions,2020-02-14,2020-03-06,5
38RIEav39FGi86jppxO0du,ignorantes,bad bunny,bad bunny,ignorantes,2020-02-29,2020-03-06,6
6NfrH0ANGmgBXyxgV2PeXt,la difícil,bad bunny,bad bunny,la dificil,2020-02-29,2020-03-06,7
7k4t7uLgtOxPwTpFmtJNTY,tusa,karol g,karol g,tusa,2019-11-07,2020-03-06,8
41wtwzCZkXwpnakmwJ239F,si veo a tu mamá,bad bunny,bad bunny,si veo a tu mama,2020-02-29,2020-03-06,9
3Dv1eDb0MEgF93GpLXlucZ,say so,doja cat,doja cat,say so,2019-11-07,2020-03-06,10
4TnjEaWOeW0eKTKIEvJyCa,falling,trevor daniel,trevor daniel,falling,2018-10-05,2020-03-06,11
696DnlkuDOXcMAnKlTgXXK,roxanne,arizona zervas,arizona zervas,roxanne,2019-10-10,2020-03-06,12
2kJu14V7hbZw3I4K8L8SXb,stupid love,lady gaga,lady gaga,stupid love,2020-02-28,2020-03-06,13
69vlMrzHwATKzupwNcUPyK,la santa,bad bunny,bad bunny,la santa,2020-02-29,2020-03-06,14
2n7ohqg1s68ToAHh4u9mcW,vete,bad bunny,bad bunny,vete,2020-02-29,2020-03-06,15
73SpzrcaHk0RQPFP73vqVR,no time to die,billie eilish,billie eilish,no time to die,2020-02-13,2020-03-06,16
21jGcNKet2qwijlDFuPiPb,circles,post malone,post malone,circles,2019-09-06,2020-03-06,17
16wAOAZ2OkqoIDN7TpChjR,yummy,justin bieber,justin bieber,yummy,2020-02-14,2020-03-06,18
5yY9lUy8nbvjM1Uyo1Uqoc,life is good (feat. drake),future,future,life is good,2020-01-10,2020-03-06,19
7qEHsqek33rTcFNT9PFqLf,someone you loved,lewis capaldi,lewis capaldi,someone you loved,2019-05-17,2020-03-06,20
3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,billie eilish,billie eilish,everything i wanted,2019-11-13,2020-03-06,21
2b8fOow8UzyDFAE27YhOZM,memories,maroon 5,maroon 5,memories,2019-09-20,2020-03-06,22
7FIWs0pqAYbP91WWM0vlTQ,godzilla (feat. juice wrld),eminem,eminem,godzilla,2020-01-17,2020-03-06,23
4ejyZ4uJEXUURcgKp1kP8v,after hours,the weeknd,the weeknd,after hours,2020-02-19,2020-03-06,24
24Yi9hE78yPEbZ4kxyoXAI,roses - imanbek remix,saint jhn,saint jhn,roses imanbek remix,2019-10-09,2020-03-06,25
22LAwLoDA5b4AaGSkg6bKW,blueberry faygo,lil mosey,lil mosey,blueberry faygo,2020-02-06,2020-03-06,26
1Cv1YLb4q0RzL6pybtaMLo,sunday best,surfaces,surfaces,sunday best,2019-01-06,2020-03-06,27
3jjujdWJ72nww5eGnfs2E7,adore you,harry styles,harry styles,adore you,2019-12-13,2020-03-06,28
75pQqzwgCjUOSSy5CpmAjy,pero ya no,bad bunny,bad bunny,pero ya no,2020-02-29,2020-03-06,29
2Fxmhks0bxGSBdJ92vM42m,bad guy,billie eilish,billie eilish,bad guy,2019-03-29,2020-03-06,30
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),powfu,powfu,death bed,2020-02-08,2020-03-06,31
0SqqAgdovOE24BzxIClpjw,yo perreo sola,bad bunny,bad bunny,yo perreo sola,2020-02-29,2020-03-06,32
4uziEsK1yiqdauKVDPsmVG,rojo,j balvin,j balvin,rojo,2020-02-27,2020-03-06,33
2gMXnyrvIjhVBUZwvLZDMP,before you go,lewis capaldi,lewis capaldi,before you go,2019-11-22,2020-03-06,34
7lidXGPXPYLNThITAOTlkK,you should be sad,halsey,halsey,you should be sad,2020-01-17,2020-03-06,35
6v3KW9xbzN5yKLt9YKDYA2,señorita,shawn mendes,shawn mendes,senorita,2019-06-19,2020-03-06,36
5px6upUHM3fhOP621Edp4V,physical,dua lipa,dua lipa,physical,2020-01-30,2020-03-06,37
2DEZmgHKAvm41k4J3R2E9Y,safaera,bad bunny,bad bunny,safaera,2020-02-29,2020-03-06,38
0sf12qNH5qcw8qpgymFOqD,blinding lights,the weeknd,the weeknd,blinding lights,2019-11-29,2020-03-13,1
0nbXyq5TXYPCO7pr3N8S4I,the box,roddy ricch,roddy ricch,the box,2019-12-06,2020-03-13,2
1rgnBhdG2JDFTbYkYRZAku,dance monkey,tones and i,tones,dance monkey,2019-05-10,2020-03-13,3
6WrI0LAC5M1Rw2MnX2ZvEg,don't start now,dua lipa,dua lipa,don t start now,2019-10-31,2020-03-13,4
6NfrH0ANGmgBXyxgV2PeXt,la difícil,bad bunny,bad bunny,la dificil,2020-02-29,2020-03-13,5
4umIPjkehX1r7uhmGvXiSV,intentions (feat. quavo),justin bieber,justin bieber,intentions,2020-02-14,2020-03-13,6
41wtwzCZkXwpnakmwJ239F,si veo a tu mamá,bad bunny,bad bunny,si veo a tu mama,2020-02-29,2020-03-13,7
3Dv1eDb0MEgF93GpLXlucZ,say so,doja cat,doja cat,say so,2019-11-07,2020-03-13,8
7k4t7uLgtOxPwTpFmtJNTY,tusa,karol g,karol g,tusa,2019-11-07,2020-03-13,9
38RIEav39FGi86jppxO0du,ignorantes,bad bunny,bad bunny,ignorantes,2020-02-29,2020-03-13,10
4TnjEaWOeW0eKTKIEvJyCa,falling,trevor daniel,trevor daniel,falling,2018-10-05,2020-03-13,11
696DnlkuDOXcMAnKlTgXXK,roxanne,arizona zervas,arizona zervas,roxanne,2019-10-10,2020-03-13,12
2DEZmgHKAvm41k4J3R2E9Y,safaera,bad bunny,bad bunny,safaera,2020-02-29,2020-03-13,13
21jGcNKet2qwijlDFuPiPb,circles,post malone,post malone,circles,2019-09-06,2020-03-13,14
7hav1MHURQf5SAoPk0egqh,baby pluto,lil uzi vert,lil uzi vert,baby pluto,2020-03-06,2020-03-13,15
2ajzBr7vwHTEBeqDzcsNRC,that way - bonus track,lil uzi vert,lil uzi vert,that way track,2020-03-06,2020-03-13,16
69vlMrzHwATKzupwNcUPyK,la santa,bad bunny,bad bunny,la santa,2020-02-29,2020-03-13,17
7qEHsqek33rTcFNT9PFqLf,someone you loved,lewis capaldi,lewis capaldi,someone you loved,2019-05-17,2020-03-13,18
24Yi9hE78yPEbZ4kxyoXAI,roses - imanbek remix,saint jhn,saint jhn,roses imanbek remix,2019-10-09,2020-03-13,19
22LAwLoDA5b4AaGSkg6bKW,blueberry faygo,lil mosey,lil mosey,blueberry faygo,2020-02-06,2020-03-13,20
3kW4z2pIj5VY5fLjBrMRL5,p2,lil uzi vert,lil uzi vert,p2,2020-03-06,2020-03-13,21
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),powfu,powfu,death bed,2020-02-08,2020-03-13,22
7FIWs0pqAYbP91WWM0vlTQ,godzilla (feat. juice wrld),eminem,eminem,godzilla,2020-01-17,2020-03-13,23
1Cv1YLb4q0RzL6pybtaMLo,sunday best,surfaces,surfaces,sunday best,2019-01-06,2020-03-13,24
16wAOAZ2OkqoIDN7TpChjR,yummy,justin bieber,justin bieber,yummy,2020-02-14,2020-03-13,25
2n7ohqg1s68ToAHh4u9mcW,vete,bad bunny,bad bunny,vete,2020-02-29,2020-03-13,26
2b8fOow8UzyDFAE27YhOZM,memories,maroon 5,maroon 5,memories,2019-09-20,2020-03-13,27
5yY9lUy8nbvjM1Uyo1Uqoc,life is good (feat. drake),future,future,life is good,2020-01-10,2020-03-13,28
2kJu14V7hbZw3I4K8L8SXb,stupid love,lady gaga,lady gaga,stupid love,2020-02-28,2020-03-13,29
3jjujdWJ72nww5eGnfs2E7,adore you,harry styles,harry styles,adore you,2019-12-13,2020-03-13,30
6CUP2khYzdphXebxVTfPE3,lo mein,lil uzi vert,lil uzi vert,lo mein,2020-03-06,2020-03-13,31
3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,billie eilish,billie eilish,everything i wanted,2019-11-13,2020-03-13,32
73SpzrcaHk0RQPFP73vqVR,no time to die,billie eilish,billie eilish,no time to die,2020-02-13,2020-03-13,33
2Fxmhks0bxGSBdJ92vM42m,bad guy,billie eilish,billie eilish,bad guy,2019-03-29,2020-03-13,34
0SqqAgdovOE24BzxIClpjw,yo perreo sola,bad bunny,bad bunny,yo perreo sola,2020-02-29,2020-03-13,35
5egD7A5x9AHdVO2fMo3Wbo,silly watch,lil uzi vert,lil uzi vert,silly watch,2020-03-06,2020-03-13,36
5px6upUHM3fhOP621Edp4V,physical,dua lipa,dua lipa,physical,2020-01-30,2020-03-13,37
4uziEsK1yiqdauKVDPsmVG,rojo,j balvin,j balvin,rojo,2020-02-27,2020-03-13,38
0sf12qNH5qcw8qpgymFOqD,blinding lights,the weeknd,the weeknd,blinding lights,2019-11-29,2020-03-20,1
0nbXyq5TXYPCO7pr3N8S4I,the box,roddy ricch,roddy ricch,the box,2019-12-06,2020-03-20,2
1rgnBhdG2JDFTbYkYRZAku,dance monkey,tones and i,tones,dance monkey,2019-05-10,2020-03-20,3
6WrI0LAC5M1Rw2MnX2ZvEg,don't start now,dua lipa,dua lipa,don t start now,2019-10-31,2020-03-20,4
4umIPjkehX1r7uhmGvXiSV,intentions (feat. quavo),justin bieber,justin bieber,intentions,2020-02-14,2020-03-20,5
3Dv1eDb0MEgF93GpLXlucZ,say so,doja cat,doja cat,say so,2019-11-07,2020-03-20,6
4TnjEaWOeW0eKTKIEvJyCa,falling,trevor daniel,trevor daniel,falling,2018-10-05,2020-03-20,7
7k4t7uLgtOxPwTpFmtJNTY,tusa,karol g,karol g,tusa,2019-11-07,2020-03-20,8
2DEZmgHKAvm41k4J3R2E9Y,safaera,bad bunny,bad bunny,safaera,2020-02-29,2020-03-20,9
6NfrH0ANGmgBXyxgV2PeXt,la difícil,bad bunny,bad bunny,la dificil,2020-02-29,2020-03-20,10
696DnlkuDOXcMAnKlTgXXK,roxanne,arizona zervas,arizona zervas,roxanne,2019-10-10,2020-03-20,11
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),powfu,powfu,death bed,2020-02-08,2020-03-20,12
41wtwzCZkXwpnakmwJ239F,si veo a tu mamá,bad bunny,bad bunny,si veo a tu mama,2020-02-29,2020-03-20,13
7FIWs0pqAYbP91WWM0vlTQ,godzilla (feat. juice wrld),eminem,eminem,godzilla,2020-01-17,2020-03-20,14
24Yi9hE78yPEbZ4kxyoXAI,roses - imanbek remix,saint jhn,saint jhn,roses imanbek remix,2019-10-09,2020-03-20,15
38RIEav39FGi86jppxO0du,ignorantes,bad bunny,bad bunny,ignorantes,2020-02-29,2020-03-20,16
22LAwLoDA5b4AaGSkg6bKW,blueberry faygo,lil mosey,lil mosey,blueberry faygo,2020-02-06,2020-03-20,17
21jGcNKet2qwijlDFuPiPb,circles,post malone,post malone,circles,2019-09-06,2020-03-20,18
1Cv1YLb4q0RzL6pybtaMLo,sunday best,surfaces,surfaces,sunday best,2019-01-06,2020-03-20,19
7qEHsqek33rTcFNT9PFqLf,someone you loved,lewis capaldi,lewis capaldi,someone you loved,2019-05-17,2020-03-20,20
2b8fOow8UzyDFAE27YhOZM,memories,maroon 5,maroon 5,memories,2019-09-20,2020-03-20,21
4nK5YrxbMGZstTLbvj6Gxw,supalonely,benee,benee,supalonely,2019-11-15,2020-03-20,22
3jjujdWJ72nww5eGnfs2E7,adore you,harry styles,harry styles,adore you,2019-12-13,2020-03-20,23
16wAOAZ2OkqoIDN7TpChjR,yummy,justin bieber,justin bieber,yummy,2020-02-14,2020-03-20,24
5yY9lUy8nbvjM1Uyo1Uqoc,life is good (feat. drake),future,future,life is good,2020-01-10,2020-03-20,25
3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,billie eilish,billie eilish,everything i wanted,2019-11-13,2020-03-20,26
4uziEsK1yiqdauKVDPsmVG,rojo,j balvin,j balvin,rojo,2020-02-27,2020-03-20,27
2Fxmhks0bxGSBdJ92vM42m,bad guy,billie eilish,billie eilish,bad guy,2019-03-29,2020-03-20,28
5px6upUHM3fhOP621Edp4V,physical,dua lipa,dua lipa,physical,2020-01-30,2020-03-20,29
69vlMrzHwATKzupwNcUPyK,la santa,bad bunny,bad bunny,la santa,2020-02-29,2020-03-20,30
2n7ohqg1s68ToAHh4u9mcW,vete,bad bunny,bad bunny,vete,2020-02-29,2020-03-20,31
56uXDJRCuoS7abX3SkzHKQ,myron,lil uzi vert,lil uzi vert,myron,2020-03-13,2020-03-20,32
2gMXnyrvIjhVBUZwvLZDMP,before you go,lewis capaldi,lewis capaldi,before you go,2019-11-22,2020-03-20,33
6v3KW9xbzN5yKLt9YKDYA2,señorita,shawn mendes,shawn mendes,senorita,2019-06-19,2020-03-20,34
3kW4z2pIj5VY5fLjBrMRL5,p2,lil uzi vert,lil uzi vert,p2,2020-03-06,2020-03-20,35
2ajzBr7vwHTEBeqDzcsNRC,that way - bonus track,lil uzi vert,lil uzi vert,that way track,2020-03-06,2020-03-20,36
2kJu14V7hbZw3I4K8L8SXb,stupid love,lady gaga,lady gaga,stupid love,2020-02-28,2020-03-20,37
7sQKy5vlPQllr0k9IjYJv3,sigues con el,arcangel,arcangel,sigues con el,2019-12-13,2020-03-20,38
0VjIjW4GlUZAMYd2vXMi3b,blinding lights,the weeknd,the weeknd,blinding lights,2020-03-20,2020-03-27,1
0nbXyq5TXYPCO7pr3N8S4I,the box,roddy ricch,roddy ricch,the box,2019-12-06,2020-03-27,2
1rgnBhdG2JDFTbYkYRZAku,dance monkey,tones and i,tones,dance monkey,2019-05-10,2020-03-27,3
6WrI0LAC5M1Rw2MnX2ZvEg,don't start now,dua lipa,dua lipa,don t start now,2019-10-31,2020-03-27,4
24Yi9hE78yPEbZ4kxyoXAI,roses - imanbek remix,saint jhn,saint jhn,roses imanbek remix,2019-10-09,2020-03-27,5
7szuecWAPwGoV1e5vGu8tl,in your eyes,the weeknd,the weeknd,in your eyes,2020-03-20,2020-03-27,6
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),powfu,powfu,death bed,2020-02-08,2020-03-27,7
